Año;SemanaAño;IdCaptura;Rectangulo;RE;HKE;JAX;LEZ;MAC;OTROS;SQI;WHB
2020;28;1517079;1,70E+03;'17E2';0;0;18,88;0;81,12;0;0
2020;28;1517102;1,70E+02;'17E1';3,47;0;0;0;0;0;96,53
2020;28;1517110;1,60E+05;'16E4';5,18;0;0;0;0;0;94,82
2020;28;1517158;1,60E+05;'16E4';100;0;0;0;0;0;0
2020;28;1517176;1,60E+03;'16E2';0;0;66,67;0;33,33;0;0
2020;28;1517228;1,70E+02;'17E1';3,03;0;0;0;2,15;0;94,82
2020;28;1517246;1,60E+06;'16E5';14,86;6,76;37,84;0;40,54;0;0
2020;28;1517295;1,60E+03;'16E2';30,53;0;43,61;0;25,86;0;0
2020;28;1517305;1,50E+01;'15E0';0;0;0;0;100;0;0
2020;28;1517340;1,60E+07;'16E6';0;0;0;0;100;0;0
2020;28;1517341;1,60E+07;'16E6';3,25;0;3,4;0;33,06;0;60,3
2020;28;1517347;1,50E+01;'15E0';10,01;45,1;5,69;0;39,2;0;0
2020;28;1517371;1,50E+02;'15E1';3,84;67,11;5,04;0;24,01;0;0
2020;28;1517440;1,60E+05;'16E4';21,14;0;27,81;0;51,05;0;0
2020;28;1517444;1,60E+06;'16E5';35,29;0;29,41;0;35,29;0;0
2020;28;1517462;1,50E+06;'15E5';0;0;20,33;0;79,67;0;0
2020;28;1517464;1,60E+03;'16E2';26,04;0;41,67;0;32,29;0;0
2020;28;1517470;1,50E+01;'15E0';0;0;47,87;0;0;52,13;0
2020;28;1517478;1,50E+01;'15E0';31,27;0;21,45;0;47,29;0;0
2020;28;1517487;1,60E+02;'16E1';25,81;0;25,81;0;48,39;0;0
2020;28;1517524;1,50E+02;'15E1';4,93;0;9,86;18,48;66,74;0;0
2020;28;1517530;1,70E+02;'17E1';42,24;0;41,01;0;12,9;0;3,84
2020;28;1517543;1,50E+02;'15E1';5,21;0;6,64;0;88,15;0;0
2020;28;1517568;1,60E+02;'16E1';19,49;0;17,54;0;62,96;0;0
2020;28;1518178;1,60E+04;'16E3';0;0;0;0;0;0;100
2020;28;1518183;1,60E+05;'16E4';22,28;0;57,92;0;19,8;0;0
2020;9;1518294;1,50E+01;'15E0';3,06;0;0;0;0;0;96,94
2020;28;1518306;1,60E+05;'16E4';10,2;0;35,86;0;53,94;0;0
2020;28;1518356;1,60E+03;'16E2';0;0;100;0;0;0;0
2020;28;1518679;1,60E+05;'16E4';8,05;11,67;16,09;0;55,75;0;8,45
2020;28;1518731;1,70E+02;'17E1';0;0;0;0;1,88;0;98,12
2020;28;1518797;1,60E+02;'16E1';3,5;0;0;0;0;0;96,5
2020;28;1518821;1,60E+02;'16E1';1,69;0;0;0;1,08;0;97,23
2020;28;1518833;1,60E+02;'16E1';5,44;0;0;0;0;0;94,56
2020;28;1518862;1,70E+02;'17E1';5,04;0;0;0;1,5;0;93,46
2020;28;1518883;1,50E+06;'15E5';0;0;53,82;0;46,18;0;0
2020;28;1518890;1,60E+02;'16E1';9,64;0;0;0;4,69;0;85,68
2020;28;1518955;1,60E+03;'16E2';22,01;8,55;26,44;0;36;0;7
2020;28;1518966;1,50E+01;'15E0';0;0;0;0;0,85;0;99,15
2020;28;1518971;1,50E+01;'15E0';0,56;0;0;0;0;0;99,44
2020;28;1518982;1,60E+03;'16E2';7,48;0;36,62;0;55,89;0;0
2020;28;1518983;1,60E+05;'16E4';31,35;0;44,2;0;24,45;0;0
2020;28;1518991;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;28;1519033;1,70E+02;'17E1';6,25;0;0;0;0;0;93,75
2020;28;1519042;1,60E+02;'16E1';3,47;0;0;0;1,11;0;95,42
2020;28;1519050;1,70E+02;'17E1';0;0;0;0;0;0;100
2020;28;1519051;1,70E+02;'17E1';100;0;0;0;0;0;0
2020;28;1519058;1,60E+02;'16E1';18,35;0;34,46;0;0;0;47,19
2020;28;1519192;1,60E+05;'16E4';12,36;0;24,71;0;62,93;0;0
2020;28;1519199;1,60E+03;'16E2';0;33,33;33,33;0;33,33;0;0
2020;28;1519201;1,60E+05;'16E4';0;0;100;0;0;0;0
2020;28;1519202;1,60E+02;'16E1';12,74;28,8;27,92;0;30,54;0;0
2020;28;1519221;1,60E+02;'16E1';11,96;0;47,85;0;28,23;11,96;0
2020;28;1519288;1,50E+01;'15E0';17,51;0;12,96;0;16,81;0;52,71
2020;28;1519301;1,50E+01;'15E0';7,02;0;23,7;0;19,08;50,19;0
2020;28;1519310;1,60E+02;'16E1';1,2;0;8,76;0;0;0;90,04
2020;28;1519329;1,70E+03;'17E2';25,14;0;53,63;0;21,23;0;0
2020;28;1519330;1,60E+07;'16E6';6,02;0;9,03;0;68,2;0;16,74
2020;28;1519336;1,60E+02;'16E1';42,96;0;11,14;0;35,85;0;10,05
2020;28;1519337;1,60E+02;'16E1';15,62;0;30,44;0;43,12;0;10,83
2020;28;1519345;1,60E+02;'16E1';0;73,17;14,63;0;12,2;0;0
2020;28;1519369;1,60E+02;'16E1';20,91;0;22,71;0;56,38;0;0
2020;28;1519395;1,60E+02;'16E1';18,59;0;22,25;0;41,75;0;17,41
2020;28;1519422;1,50E+02;'15E1';28,32;0;32,37;0;6,94;0;32,37
2020;28;1519835;1,60E+04;'16E3';0;0;0;0;100;0;0
2020;28;1520042;1,60E+04;'16E3';0;0;0;0;0;0;100
2020;12;1520178;1,60E+05;'16E4';0;0;0,75;99,25;0;0;0
2020;28;1520271;1,60E+05;'16E4';7,26;0;8,66;0;84,08;0;0
2020;28;1520275;1,60E+02;'16E1';100;0;0;0;0;0;0
2020;28;1520343;1,60E+02;'16E1';100;0;0;0;0;0;0
2020;28;1520351;1,60E+02;'16E1';9,09;0;0;0;0;0;90,91
2020;28;1520356;1,60E+05;'16E4';34;0;35,5;0;30,5;0;0
2020;28;1520468;1,70E+02;'17E1';9,04;0;60,24;0;15,66;15,06;0
2020;28;1520640;1,60E+02;'16E1';1,27;0;0;0;2,53;0;96,2
2020;28;1520670;1,50E+01;'15E0';17,49;0;12,74;0;19,94;0;49,83
2020;28;1520675;1,60E+04;'16E3';0;0;100;0;0;0;0
2020;28;1520676;1,60E+05;'16E4';10,28;0;25,96;0;63,75;0;0
2020;28;1520690;1,70E+02;'17E1';0,44;0;0;0;0;0;99,56
2020;28;1520712;1,70E+02;'17E1';1,06;0;0;0;0;0;98,94
2020;28;1520714;1,70E+02;'17E1';0;0;0;0;0;0;100
2020;28;1520725;1,60E+02;'16E1';55,56;0;44,44;0;0;0;0
2020;28;1520736;1,60E+03;'16E2';8,3;0;0;0;0;0;91,7
2020;28;1520742;1,60E+03;'16E2';19,81;4,85;19,4;0;55,94;0;0
2020;28;1520749;1,60E+02;'16E1';7,21;0;0;0;0;0;92,79
2020;28;1520762;1,50E+01;'15E0';0;0;30,36;0;44,94;0;24,7
2020;28;1520772;1,60E+05;'16E4';3,16;10,53;8,42;6,58;71,32;0;0
2020;28;1520784;1,60E+02;'16E1';7,03;0;0;0;6,35;0;86,62
2020;28;1520803;1,60E+02;'16E1';3,04;0;0;0;2,02;0;94,93
2020;28;1520818;1,60E+05;'16E4';0;0;0;0;100;0;0
2020;28;1520819;1,60E+05;'16E4';23,19;0;45,18;0;31,63;0;0
2020;28;1520857;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;28;1520880;1,60E+02;'16E1';40,51;0,87;5,79;0;15,22;0;37,62
2020;28;1520891;1,60E+02;'16E1';15,15;54,55;30,3;0;0;0;0
2020;28;1520914;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;28;1520917;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;28;1520918;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;28;1520926;1,70E+02;'17E1';20,91;0;0;0;0;0;79,09
2020;28;1520929;1,60E+04;'16E3';12,06;0;0;0;0,73;0;87,21
2020;28;1520938;1,60E+04;'16E3';6,9;7,39;19,7;0;60,15;0;5,86
2020;28;1520961;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;28;1520966;1,60E+02;'16E1';29,34;0;0;0;0;0;70,66
2020;28;1520987;1,60E+03;'16E2';15,45;18,76;33,11;0;32,67;0;0
2020;28;1521005;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;28;1521007;1,60E+04;'16E3';41,24;0;22,7;0;36,07;0;0
2020;28;1521032;1,60E+02;'16E1';1,69;0;0;0;0;0;98,31
2020;28;1521035;1,50E+02;'15E1';25,84;43,06;0;0;31,1;0;0
2020;28;1521054;1,60E+02;'16E1';2,67;0;0;0;1,12;0;96,21
2020;28;1521060;1,70E+02;'17E1';3,14;0;0;0;0;0;96,86
2020;28;1521069;1,70E+03;'17E2';23,08;0;76,92;0;0;0;0
2020;28;1521074;1,60E+02;'16E1';8,51;0;32,45;0;59,04;0;0
2020;28;1521078;1,60E+02;'16E1';21,74;5,22;13,91;0;36,52;0;22,61
2020;28;1521084;1,50E+01;'15E0';0;0;14,82;0;0;38,38;46,8
2020;28;1521087;1,50E+01;'15E0';12,97;0;9,4;0;42,95;0;34,68
2020;28;1521098;1,60E+02;'16E1';43,13;0;16,07;0;34,46;0;6,34
2020;28;1521111;1,70E+03;'17E2';45,25;0;32,35;0;20,36;2,04;0
2020;28;1521128;1,50E+01;'15E0';0;0;14,12;0;40;0;45,88
2020;28;1521150;1,60E+07;'16E6';2,58;0;2,86;0;53,7;0;40,85
2020;28;1521151;1,60E+07;'16E6';0;0;0;0;100;0;0
2020;29;1523449;1,70E+03;'17E2';0;0;0;0;0;0;100
2020;29;1523494;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;29;1523527;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;29;1523735;1,50E+01;'15E0';0;0;0;0;3,96;1,75;94,3
2020;29;1523756;1,60E+02;'16E1';6,6;0;0;0;0;0;93,4
2020;29;1523761;1,70E+02;'17E1';1,47;0;0;0;0;0;98,53
2020;29;1523790;1,60E+02;'16E1';7,51;0;0;0;0;0;92,49
2020;29;1523792;1,60E+02;'16E1';66,67;0;33,33;0;0;0;0
2020;29;1523821;1,60E+04;'16E3';4,71;0;0;0;0;0;95,29
2020;29;1523844;1,70E+02;'17E1';0,9;0;0;0;0;0;99,1
2020;29;1523848;1,60E+03;'16E2';0;0;46,51;0;53,49;0;0
2020;29;1523863;1,70E+02;'17E1';7,22;0;0;0;0;0;92,78
2020;29;1523864;1,70E+02;'17E1';3,43;0;0;0;0;0;96,57
2020;29;1523882;1,60E+03;'16E2';21,51;21,51;32,26;0;24,73;0;0
2020;29;1523887;1,50E+01;'15E0';4,99;0;0;0;0;0;95,01
2020;29;1523893;1,70E+02;'17E1';0;0;0;0;0;0;100
2020;29;1523970;1,60E+02;'16E1';0;0;41,67;0;33,33;0;25
2020;29;1523971;1,70E+02;'17E1';0,45;0;0;0;0;0;99,55
2020;29;1524042;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;29;1524054;1,60E+02;'16E1';1,61;0;0;0;1,96;0;96,43
2020;29;1524074;1,60E+02;'16E1';0;0;34,48;0;10,34;0;55,17
2020;29;1524092;1,60E+05;'16E4';19,2;0;38,4;0;42,39;0;0
2020;29;1524107;1,60E+03;'16E2';5,38;0;26,91;0;57,48;0;10,23
2020;29;1524146;1,60E+02;'16E1';30,46;0;6,7;0;9,65;0;53,19
2020;29;1524147;1,60E+02;'16E1';0;0;100;0;0;0;0
2020;29;1524157;1,60E+05;'16E4';20,5;0;0;0;0;0;79,5
2020;29;1524193;1,60E+05;'16E4';7,76;0;0;0;0;0;92,24
2020;29;1524202;1,60E+02;'16E1';47,29;0;31,01;0;21,71;0;0
2020;29;1524207;1,60E+05;'16E4';19,59;0;23,67;0;56,73;0;0
2020;29;1524255;1,60E+05;'16E4';8,98;0;38,04;0;52,98;0;0
2020;29;1524256;1,50E+01;'15E0';20,34;0;9,18;0;9,39;0;61,09
2020;29;1524279;1,60E+07;'16E6';6,82;0;8,13;0;59,93;0;25,12
2020;29;1524281;1,60E+02;'16E1';33,33;0;33,33;0;33,33;0;0
2020;29;1524282;1,60E+02;'16E1';27,27;0;54,55;0;18,18;0;0
2020;29;1524292;1,60E+05;'16E4';7,3;0;30,9;0;61,8;0;0
2020;29;1524329;1,60E+02;'16E1';17,14;0;43,33;0;39,52;0;0
2020;28;1524330;1,60E+03;'16E2';12,73;0;22,22;0;65,05;0;0
2020;29;1524343;1,60E+02;'16E1';13,1;0;35,71;0;8,33;0;42,86
2020;29;1524366;1,60E+02;'16E1';8,86;0;24,36;0;41,23;0;25,55
2020;29;1524375;1,60E+02;'16E1';19,69;0;18,82;0;41,46;0;20,03
2020;29;1524398;1,50E+01;'15E0';36,99;0;34,1;0;28,9;0;0
2020;29;1524406;1,70E+03;'17E2';51,1;0;37,36;0;11,54;0;0
2020;29;1524652;1,60E+02;'16E1';0;0;100;0;0;0;0
2020;29;1525202;1,60E+04;'16E3';0;0;19,56;0;80,44;0;0
2020;29;1525299;1,60E+05;'16E4';8,6;0;56,33;0;35,07;0;0
2020;7;1525426;1,60E+02;'16E1';50,87;0;25,37;0;23,76;0;0
2020;7;1525427;1,60E+02;'16E1';39,43;0;24,83;0;16,53;0;19,21
2020;29;1525438;1,60E+05;'16E4';2,76;0;26,73;0;70,51;0;0
2020;29;1525670;1,60E+03;'16E2';0;0;0;0;100;0;0
2020;29;1525877;1,60E+02;'16E1';1,3;0;0;0;0;0;98,7
2020;29;1525884;1,70E+03;'17E2';19,29;0;21,94;0;58,78;0;0
2020;29;1525917;1,70E+02;'17E1';0;0;0;0;0;0;100
2020;29;1525920;1,60E+05;'16E4';5,65;0;0;0;0;0;94,35
2020;29;1525921;1,60E+02;'16E1';1,5;0;0;0;0;0;98,5
2020;29;1525930;1,60E+02;'16E1';0,61;0;0;0;0;0;99,39
2020;29;1525939;1,60E+02;'16E1';4,42;0;0;0;1,52;0;94,06
2020;29;1525961;1,60E+02;'16E1';10,45;0;0;0;0;0;89,55
2020;29;1525966;1,70E+02;'17E1';12,16;0;0;0;0;0;87,84
2020;29;1525971;1,60E+04;'16E3';10,42;10,83;0;0;51,67;0;27,08
2020;29;1525972;1,70E+02;'17E1';2,91;0;0;0;0;0;97,09
2020;29;1525978;1,60E+05;'16E4';6,41;0;0;0;0;0;93,59
2020;29;1525984;1,60E+04;'16E3';6,73;0;8,88;0;84,38;0;0
2020;29;1525999;1,60E+02;'16E1';9,08;0;0;0;0;0;90,92
2020;29;1526029;1,60E+02;'16E1';11,66;0;0;0;0;0;88,34
2020;29;1526048;1,50E+01;'15E0';0,91;0;0;0;0;0;99,09
2020;29;1526053;1,60E+02;'16E1';100;0;0;0;0;0;0
2020;29;1526055;1,60E+03;'16E2';38,01;0;28,91;0;33,08;0;0
2020;29;1526072;1,60E+05;'16E4';28,67;0;0;0;0;0;71,33
2020;29;1526073;1,50E+01;'15E0';0;0;0;0;2,49;0;97,51
2020;29;1526106;1,60E+02;'16E1';4,25;93,14;0,73;0;0,82;0;1,07
2020;29;1526112;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;29;1526114;1,60E+02;'16E1';6,59;0;0;0;0;0;93,41
2020;29;1526117;1,60E+02;'16E1';38,84;0;7,93;0;22,48;0;30,74
2020;29;1526161;1,60E+02;'16E1';0;0;31,34;0;29,85;0;38,81
2020;29;1526188;1,60E+07;'16E6';4,77;0;3,62;0;37,3;0;54,31
2020;29;1526212;1,60E+02;'16E1';1,73;78,87;1,41;0;1,22;0;16,77
2020;29;1526223;1,60E+02;'16E1';0;0;0;0;2,58;0;97,42
2020;29;1526231;1,60E+02;'16E1';41,46;0;0;0;58,54;0;0
2020;29;1526237;1,60E+02;'16E1';12,69;16,72;14,93;0;34,78;0;20,9
2020;29;1526247;1,60E+02;'16E1';0;0;100;0;0;0;0
2020;29;1526280;1,60E+02;'16E1';24,39;0;23,47;0;52,14;0;0
2020;29;1526350;1,50E+01;'15E0';18,92;0;19,5;0;13,76;0;47,82
2020;29;1526363;1,60E+02;'16E1';12,2;0;60,98;0;12,2;0;14,63
2020;29;1526396;1,60E+02;'16E1';2,44;75,39;0;0;0;0;22,17
2020;29;1526409;1,70E+02;'17E1';21,78;0;28,19;0;39,51;0;10,52
2020;29;1526411;1,60E+02;'16E1';20,2;0;4,6;0;13,81;0;61,38
2020;29;1526426;1,60E+06;'16E5';29,7;0;18,81;0;51,49;0;0
2020;29;1526432;1,60E+06;'16E5';7,14;10;28,57;0;54,29;0;0
2020;29;1526450;1,60E+03;'16E2';31,25;0;38,64;0;30,11;0;0
2020;29;1526452;1,50E+02;'15E1';11,09;0;16,73;0;72,18;0;0
2020;29;1526477;1,50E+01;'15E0';0;0;16,1;0;17,39;15,78;50,72
2020;29;1526478;1,50E+01;'15E0';18,39;0;23,49;0;22,24;35,89;0
2020;29;1526488;1,60E+02;'16E1';14,19;0;9,31;0;9,98;0;66,52
2020;29;1527609;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;29;1527634;1,60E+05;'16E4';1,51;0;0;0;0;0;98,49
2020;29;1527643;1,70E+02;'17E1';0;0;0;0;100;0;0
2020;29;1527644;1,70E+02;'17E1';100;0;0;0;0;0;0
2020;29;1527876;1,60E+02;'16E1';1,47;0;0;0;0;0;98,53
2020;29;1527901;1,60E+02;'16E1';9,73;0;0;0;0;0;90,27
2020;29;1527930;1,60E+02;'16E1';2,26;0;0;0;1,61;0;96,13
2020;29;1527959;1,60E+06;'16E5';23,6;0;31,91;0;44,49;0;0
2020;29;1527963;1,60E+02;'16E1';4,65;0;0;0;0;0;95,35
2020;29;1527981;1,70E+02;'17E1';6,37;0;0;0;0;0;93,63
2020;29;1527997;1,60E+02;'16E1';0;0;0;0;100;0;0
2020;29;1527998;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;29;1528035;1,60E+02;'16E1';1,08;0;0;0;0;0;98,92
2020;29;1528047;1,70E+02;'17E1';22,12;0;0;0;2,65;0;75,22
2020;29;1528072;1,60E+02;'16E1';1,53;0;0;0;2,14;0;96,32
2020;29;1528084;1,50E+01;'15E0';11,17;82,02;2,56;0;4,25;0;0
2020;29;1528085;1,60E+02;'16E1';0;0;0;0;100;0;0
2020;29;1528096;1,60E+02;'16E1';0;100;0;0;0;0;0
2020;29;1528119;1,50E+01;'15E0';1,69;0;0;0;3,5;0;94,81
2020;29;1528128;1,60E+03;'16E2';0;0;28,21;0;71,79;0;0
2020;29;1528139;1,60E+03;'16E2';0;0;33,33;0;66,67;0;0
2020;29;1528163;1,60E+04;'16E3';9,37;4,81;11,87;0;47,1;0;26,86
2020;29;1528180;1,60E+02;'16E1';0;0;37,04;0;37,04;0;25,93
2020;29;1528209;1,60E+02;'16E1';17,63;0;0;0;0;0;82,37
2020;29;1528210;1,60E+02;'16E1';0;0;0;0;100;0;0
2020;29;1528215;1,60E+02;'16E1';1,79;0;0;0;0;0;98,21
2020;29;1528217;1,60E+05;'16E4';16,5;0;19,04;0;55,58;0;8,88
2020;29;1528226;1,60E+05;'16E4';23,91;0;0;0;0;0;76,09
2020;29;1528238;1,60E+05;'16E4';26,54;0;0;0;1;0;72,46
2020;29;1528249;1,60E+02;'16E1';0;0;0;0;1,68;0;98,32
2020;29;1528272;1,60E+02;'16E1';1,24;97,5;0,04;0;1,22;0;0
2020;29;1528277;1,70E+03;'17E2';9,31;0;61,45;0;26,07;0;3,17
2020;29;1528290;1,60E+02;'16E1';17,15;82,85;0;0;0;0;0
2020;29;1528316;1,60E+02;'16E1';1,84;98,16;0;0;0;0;0
2020;29;1528317;1,60E+03;'16E2';0;0;37,91;0;62,09;0;0
2020;29;1528319;1,60E+02;'16E1';6,58;68,22;4,78;0;7,14;1,26;12,02
2020;29;1528330;1,60E+02;'16E1';0;0;100;0;0;0;0
2020;29;1528369;1,50E+01;'15E0';0;0;22,77;0;77,23;0;0
2020;29;1528381;1,60E+02;'16E1';18,92;81,08;0;0;0;0;0
2020;29;1528383;1,60E+02;'16E1';0;100;0;0;0;0;0
2020;29;1528400;1,60E+02;'16E1';40;0;60;0;0;0;0
2020;29;1528429;1,60E+02;'16E1';0;0;50;0;0;0;50
2020;29;1528468;1,60E+05;'16E4';20,65;0;32,89;0;46,46;0;0
2020;29;1528482;1,70E+03;'17E2';0;0;0;0;50;0;50
2020;29;1528483;1,70E+03;'17E2';16,9;0;56,34;0;26,76;0;0
2020;29;1528496;1,60E+03;'16E2';35,94;0;64,06;0;0;0;0
2020;29;1528516;1,60E+06;'16E5';10,81;5,41;32,43;0;44,32;0;7,03
2020;29;1528558;1,60E+02;'16E1';51,99;0;29,6;0;18,05;0;0,36
2020;29;1528860;1,60E+05;'16E4';0;0;23,37;0;76,63;0;0
2020;29;1529217;1,60E+05;'16E4';23,33;0;32,01;0;44,67;0;0
2020;29;1529219;1,60E+03;'16E2';0;0;0;0;100;0;0
2020;29;1529330;1,60E+05;'16E4';3,43;0;0;0;0;0;96,57
2020;29;1529407;1,60E+05;'16E4';8,65;0;11,54;0;79,81;0;0
2020;29;1529424;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;29;1529614;1,60E+06;'16E5';4,41;5,17;25,86;3,79;59,93;0;0,83
2020;29;1529650;1,60E+04;'16E3';10,96;0;9,65;0;79,39;0;0
2020;29;1529666;1,60E+02;'16E1';1,35;0;0;0;0;0;98,65
2020;29;1529689;1,70E+02;'17E1';12,87;0;34,43;0;36,83;0;15,87
2020;29;1529693;1,60E+02;'16E1';12,62;0;0;0;0;0;87,38
2020;29;1529697;1,60E+02;'16E1';2,01;0;0;0;0;0;97,99
2020;29;1529709;1,60E+02;'16E1';3,21;0;0;0;0;0;96,79
2020;29;1529724;1,70E+02;'17E1';0;0;22,62;0;23,08;0;54,3
2020;29;1529749;1,60E+02;'16E1';33,33;66,67;0;0;0;0;0
2020;29;1529763;1,60E+03;'16E2';38,05;0;23,89;0;38,05;0;0
2020;29;1529764;1,60E+02;'16E1';1,07;0;0;0;0;0;98,93
2020;29;1529772;1,70E+02;'17E1';4,69;0;0;0;0;0;95,31
2020;29;1529782;1,60E+02;'16E1';12,52;0;0;0;0;0;87,48
2020;29;1529804;1,60E+02;'16E1';21,05;0;0;0;78,95;0;0
2020;29;1529847;1,70E+02;'17E1';0,8;0;0;0;2,33;0;96,86
2020;29;1529855;1,60E+02;'16E1';10,45;2,98;0;0;0;0;86,57
2020;29;1529924;1,60E+02;'16E1';27,29;0;32,23;0;32,68;0;7,8
2020;29;1529950;1,60E+02;'16E1';7,01;3,17;0;0;0;0;89,82
2020;29;1529971;1,60E+02;'16E1';33,75;15;37,5;0;13,75;0;0
2020;29;1529980;1,60E+02;'16E1';53,33;13,33;0;0;33,33;0;0
2020;29;1529986;1,60E+02;'16E1';25,31;66,39;0;0;8,3;0;0
2020;29;1530011;1,60E+02;'16E1';0;51,61;48,39;0;0;0;0
2020;29;1530082;1,50E+02;'15E1';52,64;47,36;0;0;0;0;0
2020;29;1530144;1,60E+02;'16E1';29,23;0;25,19;0;45,57;0;0
2020;29;1530151;1,60E+03;'16E2';42,37;0;42,37;0;15,25;0;0
2020;29;1530152;1,60E+03;'16E2';0;0;0;0;100;0;0
2020;29;1530160;1,60E+02;'16E1';100;0;0;0;0;0;0
2020;29;1530171;1,60E+04;'16E3';0;0;0;0;100;0;0
2020;29;1530180;1,60E+02;'16E1';21,74;0;52,17;0;26,09;0;0
2020;29;1530181;1,60E+02;'16E1';23,4;0;48,94;0;27,66;0;0
2020;29;1530200;1,60E+02;'16E1';28,19;0;67,79;0;4,03;0;0
2020;29;1530253;1,60E+06;'16E5';16,5;0;29,13;0;54,37;0;0
2020;29;1530488;1,60E+04;'16E3';0;0;0;0;100;0;0
2020;29;1530742;1,60E+02;'16E1';100;0;0;0;0;0;0
2020;29;1530745;1,60E+02;'16E1';71,43;0;21,9;0;6,67;0;0
2020;29;1530828;1,60E+06;'16E5';14,6;0;32,95;0;43,48;0;8,97
2020;29;1531025;1,60E+05;'16E4';26,98;0;43,65;0;29,37;0;0
2020;29;1531221;1,60E+03;'16E2';22,18;0;0;0;0;0;77,82
2020;29;1531224;1,60E+04;'16E3';27,63;0;0;0;0,83;0;71,54
2020;29;1531226;1,60E+02;'16E1';100;0;0;0;0;0;0
2020;29;1531245;1,60E+05;'16E4';10,38;0;25,32;0;64,3;0;0
2020;29;1531271;1,70E+03;'17E2';15,57;24,46;21,2;0;38,77;0;0
2020;29;1531340;1,60E+05;'16E4';5,62;0;23,36;0;71,02;0;0
2020;29;1531343;1,60E+02;'16E1';1,13;0;0;0;2,26;0;96,61
2020;29;1531436;1,60E+02;'16E1';11,76;0;0;0;0;0;88,24
2020;29;1531451;1,60E+02;'16E1';0;0;100;0;0;0;0
2020;29;1531457;1,60E+02;'16E1';2,64;0;0;0;0;0;97,36
2020;29;1531482;1,60E+02;'16E1';6,76;0;0;0;5,49;0;87,74
2020;29;1531512;1,60E+05;'16E4';15,1;18,43;0;0;66,47;0;0
2020;29;1531513;1,60E+05;'16E4';0;0;50,36;0;49,64;0;0
2020;29;1531530;1,60E+05;'16E4';1,98;0;0;0;0;0;98,02
2020;29;1531543;1,60E+03;'16E2';18,42;0;49,5;0;32,08;0;0
2020;29;1531544;1,60E+02;'16E1';52,53;0;17,25;0;30,22;0;0
2020;29;1531564;1,60E+02;'16E1';5,71;0;0;0;0;0;94,29
2020;29;1531574;1,60E+04;'16E3';0;13,92;17,72;0;68,35;0;0
2020;29;1531575;1,70E+02;'17E1';1,69;0;0;0;0;0;98,31
2020;29;1531586;1,50E+02;'15E1';20,12;0;22,6;0;57,28;0;0
2020;29;1531603;1,60E+04;'16E3';49,44;0;18,11;0;32,45;0;0
2020;29;1531648;1,70E+02;'17E1';12,12;0;0;0;0,76;0;87,12
2020;29;1531651;1,60E+02;'16E1';33,82;0;29,48;0;36,71;0;0
2020;29;1531653;1,60E+02;'16E1';3,46;0;0;0;0;0;96,54
2020;29;1531654;1,60E+02;'16E1';15,87;1,85;28,56;0;16,71;0;37
2020;29;1531656;1,60E+02;'16E1';1,76;0;0;0;0;0;98,24
2020;29;1531663;1,60E+02;'16E1';0;0;20,58;0;25,1;0;54,32
2020;29;1531667;1,60E+02;'16E1';0;0;0;0;0;0;100
2020;29;1531668;1,50E+02;'15E1';17,29;18,8;21,43;0;42,48;0;0
2020;29;1531670;1,50E+02;'15E1';100;0;0;0;0;0;0
2020;29;1531673;1,60E+02;'16E1';43,59;0;56,41;0;0;0;0
2020;29;1531676;1,70E+03;'17E2';32,76;0;40,34;0;26,89;0;0
2020;29;1531706;1,60E+03;'16E2';25;0;50;0;25;0;0
2020;29;1531896;1,50E+08;'15E7';13,91;0;0;0;86,09;0;0
2020;29;1532529;1,60E+08;'16E7';9,9;0;4,32;0;85,78;0;0
2020;29;1533067;1,60E+08;'16E7';5,18;0;5,53;0;42,12;0;47,17
2020;30;1533642;1,70E+03;'17E2';0;0;0;0;100;0;0
2020;30;1533884;1,50E+01;'15E0';0;0;0;0;0;0;100
2020;30;1534451;1,60E+02;'16E1';4,27;0;0;0;0;0;95,73
2020;30;1534510;1,60E+02;'16E1';7,42;0;0;0;0;0;92,58
2020;30;1534515;1,60E+05;'16E4';4,37;0;0;0;0;0;95,63
2020;30;1534526;1,60E+02;'16E1';13,63;0;0;0;0;0;86,37
2020;30;1534535;1,60E+02;'16E1';9,79;0;0;0;0;0;90,21
2020;30;1534551;1,70E+02;'17E1';1,21;0;0;0;2,22;0;96,57
2020;30;1534563;1,60E+02;'16E1';6,3;0;0;0;0;0;93,7
2020;30;1534588;1,70E+02;'17E1';100;0;0;0;0;0;0
2020;30;1534589;1,70E+02;'17E1';0;0;0;0;0;0;100
2020;30;1534605;1,60E+02;'16E1';4,89;0;0;0;0;0;95,11
