Año;Semestre;Cuatrimestre;Trimestre;Mes;SemanaAño;FcCaptura;IdStock;Stock;PesoCapturadoTotalDía;AcumuladoDía;CuotaStock;Porcentaje
2020;2;3;4;10;42;17/10/2020;99158986;JAX/08C.;692;17624035,35;26459150;66,61
2020;2;3;4;10;42;18/10/2020;99158986;JAX/08C.;1144;17625179,35;26459150;66,61
2020;2;3;4;10;43;19/10/2020;99158986;JAX/08C.;52196;17677375,35;26459150;66,81
2020;2;3;4;10;43;20/10/2020;99158986;JAX/08C.;147863;17825238,35;26459150;67,37
2020;2;3;4;10;43;21/10/2020;99158986;JAX/08C.;95344;17920582,35;26459150;67,73
2020;2;3;4;10;43;22/10/2020;99158986;JAX/08C.;141348;18061930,35;26459150;68,26
2020;2;3;4;10;43;23/10/2020;99158986;JAX/08C.;74591;18136521,35;26459150;68,55
2020;2;3;4;10;43;24/10/2020;99158986;JAX/08C.;415;18136936,35;26459150;68,55
2020;2;3;4;10;43;25/10/2020;99158986;JAX/08C.;248;18137184,35;26459150;68,55
2020;2;3;4;10;44;26/10/2020;99158986;JAX/08C.;5793;18142977,35;26459150;68,57
2020;2;3;4;10;44;27/10/2020;99158986;JAX/08C.;6684;18149661,35;26459150;68,6
2020;2;3;4;10;44;28/10/2020;99158986;JAX/08C.;3179;18152840,35;26459150;68,61
2020;2;3;4;10;44;29/10/2020;99158986;JAX/08C.;53785;18206625,35;26459150;68,81
2020;2;3;4;10;44;30/10/2020;99158986;JAX/08C.;77047;18283672,35;26459150;69,1
2020;2;3;4;10;44;31/10/2020;99158986;JAX/08C.;2236;18285908,35;26459150;69,11
2020;2;3;4;11;44;01/11/2020;99158986;JAX/08C.;522;18286430,35;26459150;69,11
2020;2;3;4;11;45;02/11/2020;99158986;JAX/08C.;76914;18363344,35;26459150;69,4
2020;2;3;4;11;45;03/11/2020;99158986;JAX/08C.;51191;18414535,35;26459150;69,6
2020;2;3;4;11;45;04/11/2020;99158986;JAX/08C.;33498;18448033,35;26459150;69,72
2020;2;3;4;11;45;05/11/2020;99158986;JAX/08C.;11310;18459343,35;26459150;69,77
2020;2;3;4;11;45;06/11/2020;99158986;JAX/08C.;13157;18472500,35;26459150;69,82
2020;2;3;4;11;45;07/11/2020;99158986;JAX/08C.;174;18472674,35;26459150;69,82
2020;2;3;4;11;45;08/11/2020;99158986;JAX/08C.;138;18472812,35;26459150;69,82
2020;2;3;4;11;46;09/11/2020;99158986;JAX/08C.;70972;18543784,35;26459150;70,08
2020;2;3;4;11;46;10/11/2020;99158986;JAX/08C.;165532;18709316,35;26459150;70,71
2020;2;3;4;11;46;11/11/2020;99158986;JAX/08C.;179714;18889030,35;26459150;71,39
2020;2;3;4;11;46;12/11/2020;99158986;JAX/08C.;179225;19068255,35;26459150;72,07
2020;2;3;4;11;46;13/11/2020;99158986;JAX/08C.;119254;19187509,35;26459150;72,52
2020;2;3;4;11;46;14/11/2020;99158986;JAX/08C.;2508;19190017,35;26459150;72,53
2020;2;3;4;11;46;15/11/2020;99158986;JAX/08C.;462;19190479,35;26459150;72,53
2020;2;3;4;11;47;16/11/2020;99158986;JAX/08C.;81296;19271775,35;26459150;72,84
2020;2;3;4;11;47;17/11/2020;99158986;JAX/08C.;190779;19462554,35;26459150;73,56
2020;2;3;4;11;47;18/11/2020;99158986;JAX/08C.;54730;19517284,35;26459150;73,76
2020;2;3;4;11;47;19/11/2020;99158986;JAX/08C.;28275;19545559,35;26459150;73,87
2020;2;3;4;11;47;20/11/2020;99158986;JAX/08C.;13141;19558700,35;26459150;73,92
2020;2;3;4;11;47;21/11/2020;99158986;JAX/08C.;342;19559042,35;26459150;73,92
2020;2;3;4;11;47;22/11/2020;99158986;JAX/08C.;466;19559508,35;26459150;73,92
2020;2;3;4;11;48;23/11/2020;99158986;JAX/08C.;21164;19580672,35;26459150;74
2020;2;3;4;11;48;24/11/2020;99158986;JAX/08C.;57494;19638166,35;26459150;74,22
2020;2;3;4;11;48;25/11/2020;99158986;JAX/08C.;34853;19673019,35;26459150;74,35
2020;2;3;4;11;48;26/11/2020;99158986;JAX/08C.;29254;19702273,35;26459150;74,46
2020;2;3;4;11;48;27/11/2020;99158986;JAX/08C.;1651;19703924,35;26459150;74,47
2020;2;3;4;11;48;28/11/2020;99158986;JAX/08C.;996;19704920,35;26459150;74,47
2020;2;3;4;11;48;29/11/2020;99158986;JAX/08C.;1839;19706759,35;26459150;74,48
2020;2;3;4;11;49;30/11/2020;99158986;JAX/08C.;47312;19754071,35;26459150;74,66
2020;2;3;4;12;49;01/12/2020;99158986;JAX/08C.;57132;19811203,35;26459150;74,87
2020;2;3;4;12;49;02/12/2020;99158986;JAX/08C.;38415;19849618,35;26459150;75,02
2020;2;3;4;12;49;03/12/2020;99158986;JAX/08C.;5140;19854758,35;26459150;75,04
2020;2;3;4;12;49;06/12/2020;99158986;JAX/08C.;413;19855171,35;26459150;75,04
2020;2;3;4;12;50;07/12/2020;99158986;JAX/08C.;136;19855307,35;26459150;75,04
2020;2;3;4;12;50;08/12/2020;99158986;JAX/08C.;15944;19871251,35;26459150;75,1
2020;2;3;4;12;50;09/12/2020;99158986;JAX/08C.;22439;19893690,35;26459150;75,19
2020;2;3;4;12;50;10/12/2020;99158986;JAX/08C.;42391;19936081,35;26459150;75,35
2020;2;3;4;12;50;11/12/2020;99158986;JAX/08C.;22680;19958761,35;26459150;75,43
2020;2;3;4;12;50;13/12/2020;99158986;JAX/08C.;1974;19960735,35;26459150;75,44
2020;2;3;4;12;51;14/12/2020;99158986;JAX/08C.;73751;20034486,35;26459150;75,72
2020;2;3;4;12;51;15/12/2020;99158986;JAX/08C.;99241;20133727,35;26459150;76,09
2020;2;3;4;12;51;16/12/2020;99158986;JAX/08C.;54509;20188236,35;26459150;76,3
2020;2;3;4;12;51;17/12/2020;99158986;JAX/08C.;45466;20233702,35;26459150;76,47
2020;2;3;4;12;51;18/12/2020;99158986;JAX/08C.;15313;20249015,35;26459150;76,53
2020;2;3;4;12;51;19/12/2020;99158986;JAX/08C.;48;20249063,35;26459150;76,53
2020;2;3;4;12;51;20/12/2020;99158986;JAX/08C.;18;20249081,35;26459150;76,53
2020;2;3;4;12;52;21/12/2020;99158986;JAX/08C.;28467,5;20277548,85;26459150;76,64
2020;2;3;4;12;52;22/12/2020;99158986;JAX/08C.;40089;20317637,85;26459150;76,79
2020;2;3;4;12;52;23/12/2020;99158986;JAX/08C.;4634;20322271,85;26459150;76,81
2020;2;3;4;12;52;26/12/2020;99158986;JAX/08C.;436;20322707,85;26459150;76,81
2020;2;3;4;12;52;27/12/2020;99158986;JAX/08C.;914;20323621,85;26459150;76,81
2020;2;3;4;12;53;30/12/2020;99158986;JAX/08C.;3196;20326817,85;26459150;76,82
2020;2;3;4;12;53;31/12/2020;99158986;JAX/08C.;1115;20327932,85;26459150;76,83
2020;2;2;3;8;32;06/08/2020;99158997;NEP/08C.;28;28;2994;0,94
2020;2;2;3;8;32;07/08/2020;99158997;NEP/08C.;44;72;2994;2,4
2020;2;2;3;8;33;10/08/2020;99158997;NEP/08C.;21;93;2994;3,11
2020;2;2;3;8;33;11/08/2020;99158997;NEP/08C.;66;159;2994;5,31
2020;2;2;3;8;34;17/08/2020;99158997;NEP/08C.;43;202;2994;6,75
2020;2;2;3;8;34;18/08/2020;99158997;NEP/08C.;84;286;2994;9,55
2020;2;2;3;8;34;19/08/2020;99158997;NEP/08C.;38;324;2994;10,82
2020;2;2;3;8;34;20/08/2020;99158997;NEP/08C.;354;678;2994;22,65
2020;2;2;3;8;34;21/08/2020;99158997;NEP/08C.;165;843;2994;28,16
2020;2;2;3;8;35;24/08/2020;99158997;NEP/08C.;297;1140;2994;38,08
2020;2;2;3;8;35;25/08/2020;99158997;NEP/08C.;230;1370;2994;45,76
2020;2;2;3;8;35;26/08/2020;99158997;NEP/08C.;410;1780;2994;59,45
2020;2;2;3;8;35;27/08/2020;99158997;NEP/08C.;328;2108;2994;70,41
2020;2;2;3;8;35;28/08/2020;99158997;NEP/08C.;198,5;2306,5;2994;77,04
2020;2;3;3;9;36;02/09/2020;99158997;NEP/08C.;108;2414,5;2994;80,64
2020;2;3;3;9;36;04/09/2020;99158997;NEP/08C.;102;2516,5;2994;84,05
2020;2;3;3;9;37;11/09/2020;99158997;NEP/08C.;60;2576,5;2994;86,06
2020;2;3;3;9;38;14/09/2020;99158997;NEP/08C.;25;2601,5;2994;86,89
2020;2;3;3;9;38;15/09/2020;99158997;NEP/08C.;17;2618,5;2994;87,46
2020;1;1;1;1;1;02/01/2020;99159016;POL/08C.;952;952;210088;0,45
2020;1;1;1;1;1;03/01/2020;99159016;POL/08C.;988;1940;210088;0,92
2020;1;1;1;1;2;06/01/2020;99159016;POL/08C.;794;2734;210088;1,3
2020;1;1;1;1;2;07/01/2020;99159016;POL/08C.;911,55;3645,55;210088;1,74
2020;1;1;1;1;2;08/01/2020;99159016;POL/08C.;620;4265,55;210088;2,03
2020;1;1;1;1;2;09/01/2020;99159016;POL/08C.;176;4441,55;210088;2,11
2020;1;1;1;1;2;10/01/2020;99159016;POL/08C.;542;4983,55;210088;2,37
2020;1;1;1;1;3;13/01/2020;99159016;POL/08C.;407;5390,55;210088;2,57
2020;1;1;1;1;3;14/01/2020;99159016;POL/08C.;10;5400,55;210088;2,57
2020;1;1;1;1;3;15/01/2020;99159016;POL/08C.;355;5755,55;210088;2,74
2020;1;1;1;1;3;16/01/2020;99159016;POL/08C.;171,15;5926,7;210088;2,82
2020;1;1;1;1;3;17/01/2020;99159016;POL/08C.;80;6006,7;210088;2,86
2020;1;1;1;1;4;23/01/2020;99159016;POL/08C.;327;6333,7;210088;3,01
2020;1;1;1;1;4;24/01/2020;99159016;POL/08C.;365;6698,7;210088;3,19
2020;1;1;1;1;5;27/01/2020;99159016;POL/08C.;321;7019,7;210088;3,34
2020;1;1;1;1;5;28/01/2020;99159016;POL/08C.;10;7029,7;210088;3,35
2020;1;1;1;1;5;29/01/2020;99159016;POL/08C.;88;7117,7;210088;3,39
2020;1;1;1;1;5;30/01/2020;99159016;POL/08C.;65,9;7183,6;210088;3,42
2020;1;1;1;1;5;31/01/2020;99159016;POL/08C.;322;7505,6;210088;3,57
2020;1;1;1;2;6;03/02/2020;99159016;POL/08C.;142;7647,6;210088;3,64
2020;1;1;1;2;6;04/02/2020;99159016;POL/08C.;502;8149,6;210088;3,88
2020;1;1;1;2;6;05/02/2020;99159016;POL/08C.;190;8339,6;210088;3,97
2020;1;1;1;2;6;06/02/2020;99159016;POL/08C.;159;8498,6;210088;4,05
2020;1;1;1;2;6;07/02/2020;99159016;POL/08C.;467;8965,6;210088;4,27
2020;1;1;1;2;7;10/02/2020;99159016;POL/08C.;18;8983,6;210088;4,28
2020;1;1;1;2;7;12/02/2020;99159016;POL/08C.;140;9123,6;210088;4,34
2020;1;1;1;2;7;13/02/2020;99159016;POL/08C.;346;9469,6;210088;4,51
2020;1;1;1;2;7;14/02/2020;99159016;POL/08C.;119;9588,6;210088;4,56
2020;1;1;1;2;8;19/02/2020;99159016;POL/08C.;376;9964,6;210088;4,74
2020;1;1;1;2;8;20/02/2020;99159016;POL/08C.;255;10219,6;210088;4,86
2020;1;1;1;2;8;21/02/2020;99159016;POL/08C.;86;10305,6;210088;4,91
2020;1;1;1;2;9;24/02/2020;99159016;POL/08C.;192;10497,6;210088;5
2020;1;1;1;2;9;25/02/2020;99159016;POL/08C.;464;10961,6;210088;5,22
2020;1;1;1;2;9;26/02/2020;99159016;POL/08C.;178;11139,6;210088;5,3
2020;1;1;1;2;9;27/02/2020;99159016;POL/08C.;441;11580,6;210088;5,51
2020;1;1;1;2;9;28/02/2020;99159016;POL/08C.;43;11623,6;210088;5,53
2020;1;1;1;3;11;10/03/2020;99159016;POL/08C.;468;12091,6;210088;5,76
2020;1;1;1;3;11;11/03/2020;99159016;POL/08C.;220;12311,6;210088;5,86
2020;1;1;1;3;11;12/03/2020;99159016;POL/08C.;419;12730,6;210088;6,06
2020;1;1;1;3;11;13/03/2020;99159016;POL/08C.;277;13007,6;210088;6,19
2020;1;1;1;3;12;16/03/2020;99159016;POL/08C.;550;13557,6;210088;6,45
2020;1;1;1;3;12;17/03/2020;99159016;POL/08C.;95;13652,6;210088;6,5
2020;1;1;1;3;12;19/03/2020;99159016;POL/08C.;6;13658,6;210088;6,5
2020;1;1;1;3;12;20/03/2020;99159016;POL/08C.;160;13818,6;210088;6,58
2020;1;1;1;3;13;23/03/2020;99159016;POL/08C.;16;13834,6;210088;6,59
2020;1;1;1;3;14;31/03/2020;99159016;POL/08C.;75;13909,6;210088;6,62
2020;1;1;2;4;15;07/04/2020;99159016;POL/08C.;7;13916,6;210088;6,62
2020;1;1;2;4;15;08/04/2020;99159016;POL/08C.;50;13966,6;210088;6,65
2020;1;1;2;4;15;09/04/2020;99159016;POL/08C.;50;14016,6;210088;6,67
2020;1;1;2;4;16;13/04/2020;99159016;POL/08C.;42;14058,6;210088;6,69
2020;1;1;2;4;16;14/04/2020;99159016;POL/08C.;22;14080,6;210088;6,7
2020;1;1;2;4;16;16/04/2020;99159016;POL/08C.;176;14256,6;210088;6,79
2020;1;1;2;4;17;20/04/2020;99159016;POL/08C.;15;14271,6;210088;6,79
2020;1;1;2;4;17;21/04/2020;99159016;POL/08C.;3;14274,6;210088;6,79
2020;1;1;2;4;17;22/04/2020;99159016;POL/08C.;16;14290,6;210088;6,8
2020;1;1;2;4;17;23/04/2020;99159016;POL/08C.;3;14293,6;210088;6,8
2020;1;1;2;4;17;24/04/2020;99159016;POL/08C.;16;14309,6;210088;6,81
2020;1;1;2;4;18;28/04/2020;99159016;POL/08C.;18;14327,6;210088;6,82
2020;1;2;2;5;19;04/05/2020;99159016;POL/08C.;14;14341,6;210088;6,83
2020;1;2;2;5;19;05/05/2020;99159016;POL/08C.;18;14359,6;210088;6,84
2020;1;2;2;5;19;06/05/2020;99159016;POL/08C.;8;14367,6;210088;6,84
2020;1;2;2;5;19;07/05/2020;99159016;POL/08C.;2;14369,6;210088;6,84
2020;1;2;2;5;19;08/05/2020;99159016;POL/08C.;3;14372,6;210088;6,84
2020;1;2;2;5;20;11/05/2020;99159016;POL/08C.;28;14400,6;210088;6,85
2020;1;2;2;5;20;12/05/2020;99159016;POL/08C.;72;14472,6;210088;6,89
2020;1;2;2;5;20;13/05/2020;99159016;POL/08C.;8;14480,6;210088;6,89
2020;1;2;2;5;20;14/05/2020;99159016;POL/08C.;3;14483,6;210088;6,89
2020;1;2;2;5;21;18/05/2020;99159016;POL/08C.;26;14509,6;210088;6,91
2020;1;2;2;5;21;19/05/2020;99159016;POL/08C.;27;14536,6;210088;6,92
2020;1;2;2;5;21;20/05/2020;99159016;POL/08C.;12;14548,6;210088;6,93
2020;1;2;2;5;22;27/05/2020;99159016;POL/08C.;1;14549,6;210088;6,93
2020;1;2;2;6;23;03/06/2020;99159016;POL/08C.;5;14554,6;210088;6,93
2020;1;2;2;6;24;09/06/2020;99159016;POL/08C.;2;14556,6;210088;6,93
2020;1;2;2;6;24;10/06/2020;99159016;POL/08C.;2;14558,6;210088;6,93
2020;1;2;2;6;26;25/06/2020;99159016;POL/08C.;230;14788,6;210088;7,04
2020;1;2;2;6;26;26/06/2020;99159016;POL/08C.;250;15038,6;210088;7,16
2020;1;2;2;6;27;29/06/2020;99159016;POL/08C.;100;15138,6;210088;7,21
2020;1;2;2;6;27;30/06/2020;99159016;POL/08C.;95;15233,6;210088;7,25
2020;2;2;3;7;27;01/07/2020;99159016;POL/08C.;100;15333,6;210088;7,3
2020;2;2;3;7;29;15/07/2020;99159016;POL/08C.;2;15335,6;210088;7,3
2020;2;2;3;7;30;22/07/2020;99159016;POL/08C.;50;15385,6;210088;7,32
2020;2;2;3;7;30;23/07/2020;99159016;POL/08C.;25;15410,6;210088;7,34
2020;2;2;3;7;31;30/07/2020;99159016;POL/08C.;55;15465,6;210088;7,36
2020;2;2;3;7;31;31/07/2020;99159016;POL/08C.;65;15530,6;210088;7,39
2020;2;2;3;8;32;03/08/2020;99159016;POL/08C.;55;15585,6;210088;7,42
2020;2;2;3;8;32;04/08/2020;99159016;POL/08C.;100;15685,6;210088;7,47
2020;2;2;3;8;32;07/08/2020;99159016;POL/08C.;50;15735,6;210088;7,49
2020;2;2;3;8;33;12/08/2020;99159016;POL/08C.;245;15980,6;210088;7,61
2020;2;2;3;8;33;13/08/2020;99159016;POL/08C.;125;16105,6;210088;7,67
2020;2;2;3;8;33;14/08/2020;99159016;POL/08C.;4;16109,6;210088;7,67
2020;2;2;3;8;34;17/08/2020;99159016;POL/08C.;120;16229,6;210088;7,73
2020;2;2;3;8;34;18/08/2020;99159016;POL/08C.;90,18;16319,78;210088;7,77
2020;2;2;3;8;34;19/08/2020;99159016;POL/08C.;100;16419,78;210088;7,82
2020;2;2;3;8;34;21/08/2020;99159016;POL/08C.;50;16469,78;210088;7,84
2020;2;2;3;8;35;27/08/2020;99159016;POL/08C.;50;16519,78;210088;7,86
2020;2;2;3;8;36;31/08/2020;99159016;POL/08C.;210,6;16730,38;210088;7,96
2020;2;3;3;9;36;01/09/2020;99159016;POL/08C.;100;16830,38;210088;8,01
2020;2;3;3;9;36;03/09/2020;99159016;POL/08C.;110;16940,38;210088;8,06
2020;2;3;3;9;36;04/09/2020;99159016;POL/08C.;55;16995,38;210088;8,09
2020;2;3;3;9;37;09/09/2020;99159016;POL/08C.;80;17075,38;210088;8,13
2020;2;3;3;9;37;10/09/2020;99159016;POL/08C.;180;17255,38;210088;8,21
2020;2;3;3;9;37;11/09/2020;99159016;POL/08C.;155;17410,38;210088;8,29
2020;2;3;3;9;38;15/09/2020;99159016;POL/08C.;51;17461,38;210088;8,31
2020;2;3;3;9;38;16/09/2020;99159016;POL/08C.;115;17576,38;210088;8,37
2020;2;3;3;9;38;17/09/2020;99159016;POL/08C.;500;18076,38;210088;8,6
2020;2;3;3;9;38;18/09/2020;99159016;POL/08C.;270;18346,38;210088;8,73
2020;2;3;3;9;39;21/09/2020;99159016;POL/08C.;230;18576,38;210088;8,84
2020;2;3;3;9;39;22/09/2020;99159016;POL/08C.;225;18801,38;210088;8,95
2020;2;3;3;9;39;23/09/2020;99159016;POL/08C.;130;18931,38;210088;9,01
2020;2;3;3;9;39;24/09/2020;99159016;POL/08C.;135;19066,38;210088;9,08
2020;2;3;3;9;39;25/09/2020;99159016;POL/08C.;120;19186,38;210088;9,13
2020;2;3;3;9;40;28/09/2020;99159016;POL/08C.;235;19421,38;210088;9,24
2020;2;3;3;9;40;29/09/2020;99159016;POL/08C.;551;19972,38;210088;9,51
2020;2;3;3;9;40;30/09/2020;99159016;POL/08C.;270;20242,38;210088;9,64
2020;2;3;4;10;40;01/10/2020;99159016;POL/08C.;250;20492,38;210088;9,75
2020;2;3;4;10;41;05/10/2020;99159016;POL/08C.;270;20762,38;210088;9,88
2020;2;3;4;10;41;06/10/2020;99159016;POL/08C.;493;21255,38;210088;10,12
2020;2;3;4;10;41;07/10/2020;99159016;POL/08C.;571,97;21827,35;210088;10,39
2020;2;3;4;10;41;08/10/2020;99159016;POL/08C.;460;22287,35;210088;10,61
2020;2;3;4;10;41;09/10/2020;99159016;POL/08C.;664;22951,35;210088;10,92
2020;2;3;4;10;42;12/10/2020;99159016;POL/08C.;450;23401,35;210088;11,14
2020;2;3;4;10;42;13/10/2020;99159016;POL/08C.;589;23990,35;210088;11,42
2020;2;3;4;10;42;14/10/2020;99159016;POL/08C.;160;24150,35;210088;11,5
2020;2;3;4;10;42;15/10/2020;99159016;POL/08C.;650;24800,35;210088;11,8
2020;2;3;4;10;42;16/10/2020;99159016;POL/08C.;486;25286,35;210088;12,04
2020;2;3;4;10;42;17/10/2020;99159016;POL/08C.;4;25290,35;210088;12,04
2020;2;3;4;10;43;19/10/2020;99159016;POL/08C.;157;25447,35;210088;12,11
2020;2;3;4;10;43;20/10/2020;99159016;POL/08C.;854;26301,35;210088;12,52
2020;2;3;4;10;43;21/10/2020;99159016;POL/08C.;902;27203,35;210088;12,95
2020;2;3;4;10;43;22/10/2020;99159016;POL/08C.;680;27883,35;210088;13,27
2020;2;3;4;10;43;23/10/2020;99159016;POL/08C.;537;28420,35;210088;13,53
2020;2;3;4;10;44;26/10/2020;99159016;POL/08C.;270;28690,35;210088;13,66
2020;2;3;4;10;44;27/10/2020;99159016;POL/08C.;65;28755,35;210088;13,69
2020;2;3;4;10;44;28/10/2020;99159016;POL/08C.;460;29215,35;210088;13,91
2020;2;3;4;10;44;29/10/2020;99159016;POL/08C.;712;29927,35;210088;14,25
2020;2;3;4;10;44;30/10/2020;99159016;POL/08C.;857;30784,35;210088;14,65
2020;2;3;4;11;44;01/11/2020;99159016;POL/08C.;40;30824,35;210088;14,67
2020;2;3;4;11;45;02/11/2020;99159016;POL/08C.;599;31423,35;210088;14,96
2020;2;3;4;11;45;03/11/2020;99159016;POL/08C.;1000;32423,35;210088;15,43
2020;2;3;4;11;45;04/11/2020;99159016;POL/08C.;710;33133,35;210088;15,77
2020;2;3;4;11;45;06/11/2020;99159016;POL/08C.;713;33846,35;210088;16,11
2020;2;3;4;11;46;09/11/2020;99159016;POL/08C.;978;34824,35;210088;16,58
2020;2;3;4;11;46;10/11/2020;99159016;POL/08C.;1225;36049,35;210088;17,16
2020;2;3;4;11;46;11/11/2020;99159016;POL/08C.;894;36943,35;210088;17,58
2020;2;3;4;11;46;12/11/2020;99159016;POL/08C.;1318;38261,35;210088;18,21
2020;2;3;4;11;46;13/11/2020;99159016;POL/08C.;1268;39529,35;210088;18,82
2020;2;3;4;11;47;16/11/2020;99159016;POL/08C.;1030;40559,35;210088;19,31
2020;2;3;4;11;47;17/11/2020;99159016;POL/08C.;1490;42049,35;210088;20,02
2020;2;3;4;11;47;18/11/2020;99159016;POL/08C.;1155;43204,35;210088;20,56
2020;2;3;4;11;47;19/11/2020;99159016;POL/08C.;852;44056,35;210088;20,97
2020;2;3;4;11;47;20/11/2020;99159016;POL/08C.;600;44656,35;210088;21,26
2020;2;3;4;11;48;23/11/2020;99159016;POL/08C.;1504;46160,35;210088;21,97
2020;2;3;4;11;48;24/11/2020;99159016;POL/08C.;1122;47282,35;210088;22,51
2020;2;3;4;11;48;25/11/2020;99159016;POL/08C.;1580;48862,35;210088;23,26
2020;2;3;4;11;48;26/11/2020;99159016;POL/08C.;1405;50267,35;210088;23,93
2020;2;3;4;11;48;27/11/2020;99159016;POL/08C.;916;51183,35;210088;24,36
2020;2;3;4;11;48;28/11/2020;99159016;POL/08C.;20;51203,35;210088;24,37
2020;2;3;4;11;48;29/11/2020;99159016;POL/08C.;51,48;51254,83;210088;24,4
2020;2;3;4;11;49;30/11/2020;99159016;POL/08C.;1971;53225,83;210088;25,34
2020;2;3;4;12;49;01/12/2020;99159016;POL/08C.;1411;54636,83;210088;26,01
2020;2;3;4;12;49;02/12/2020;99159016;POL/08C.;919;55555,83;210088;26,44
2020;2;3;4;12;49;03/12/2020;99159016;POL/08C.;555;56110,83;210088;26,71
2020;2;3;4;12;50;08/12/2020;99159016;POL/08C.;117;56227,83;210088;26,76
2020;2;3;4;12;50;09/12/2020;99159016;POL/08C.;1646;57873,83;210088;27,55
2020;2;3;4;12;50;10/12/2020;99159016;POL/08C.;644;58517,83;210088;27,85
2020;2;3;4;12;50;11/12/2020;99159016;POL/08C.;145;58662,83;210088;27,92
2020;2;3;4;12;50;13/12/2020;99159016;POL/08C.;190;58852,83;210088;28,01
2020;2;3;4;12;51;14/12/2020;99159016;POL/08C.;1220;60072,83;210088;28,59
2020;2;3;4;12;51;15/12/2020;99159016;POL/08C.;756;60828,83;210088;28,95
2020;2;3;4;12;51;16/12/2020;99159016;POL/08C.;563;61391,83;210088;29,22
2020;2;3;4;12;51;17/12/2020;99159016;POL/08C.;743,9;62135,73;210088;29,58
2020;2;3;4;12;51;18/12/2020;99159016;POL/08C.;515;62650,73;210088;29,82
2020;2;3;4;12;51;19/12/2020;99159016;POL/08C.;110;62760,73;210088;29,87
2020;2;3;4;12;52;21/12/2020;99159016;POL/08C.;550;63310,73;210088;30,14
2020;2;3;4;12;52;22/12/2020;99159016;POL/08C.;280;63590,73;210088;30,27
2020;2;3;4;12;52;23/12/2020;99159016;POL/08C.;365;63955,73;210088;30,44
2020;2;3;4;12;52;24/12/2020;99159016;POL/08C.;70;64025,73;210088;30,48
2020;2;3;4;12;53;29/12/2020;99159016;POL/08C.;70;64095,73;210088;30,51
2020;2;3;4;12;53;30/12/2020;99159016;POL/08C.;522;64617,73;210088;30,76
2021;1;1;1;1;53;02/01/2021;99159386;JAX/08C.;983;983;21042863,56;0
2021;1;1;1;1;53;03/01/2021;99159386;JAX/08C.;1423;2406;21042863,56;0,01
2021;1;1;1;1;1;04/01/2021;99159386;JAX/08C.;5723;8129;21042863,56;0,04
2021;1;1;1;1;1;05/01/2021;99159386;JAX/08C.;4658;12787;21042863,56;0,06
2021;1;1;1;1;1;06/01/2021;99159386;JAX/08C.;19903;32690;21042863,56;0,16
2021;1;1;1;1;1;07/01/2021;99159386;JAX/08C.;7165;39855;21042863,56;0,19
2021;1;1;1;1;1;08/01/2021;99159386;JAX/08C.;2063;41918;21042863,56;0,2
2021;1;1;1;1;1;09/01/2021;99159386;JAX/08C.;156;42074;21042863,56;0,2
2021;1;1;1;1;1;10/01/2021;99159386;JAX/08C.;216;42290;21042863,56;0,2
2021;1;1;1;1;2;11/01/2021;99159386;JAX/08C.;8358;50648;21042863,56;0,24
2021;1;1;1;1;2;12/01/2021;99159386;JAX/08C.;9069;59717;21042863,56;0,28
2021;1;1;1;1;2;13/01/2021;99159386;JAX/08C.;5645;65362;21042863,56;0,31
2021;1;1;1;1;2;14/01/2021;99159386;JAX/08C.;12698;78060;21042863,56;0,37
2021;1;1;1;1;2;15/01/2021;99159386;JAX/08C.;19363;97423;21042863,56;0,46
2021;1;1;1;1;2;16/01/2021;99159386;JAX/08C.;110;97533;21042863,56;0,46
2021;1;1;1;1;2;17/01/2021;99159386;JAX/08C.;48;97581;21042863,56;0,46
2021;1;1;1;1;3;18/01/2021;99159386;JAX/08C.;10711;108292;21042863,56;0,51
2021;1;1;1;1;3;19/01/2021;99159386;JAX/08C.;16123;124415;21042863,56;0,59
2021;1;1;1;1;3;20/01/2021;99159386;JAX/08C.;751;125166;21042863,56;0,59
2021;1;1;1;1;4;25/01/2021;99159386;JAX/08C.;8928;134094;21042863,56;0,64
2021;1;1;1;1;4;26/01/2021;99159386;JAX/08C.;6564;140658;21042863,56;0,67
2021;1;1;1;1;4;27/01/2021;99159386;JAX/08C.;11414;152072;21042863,56;0,72
2021;1;1;1;1;4;28/01/2021;99159386;JAX/08C.;5120;157192;21042863,56;0,75
2021;1;1;1;1;4;29/01/2021;99159386;JAX/08C.;825;158017;21042863,56;0,75
2021;1;1;1;1;4;30/01/2021;99159386;JAX/08C.;6;158023;21042863,56;0,75
2021;1;1;1;2;5;01/02/2021;99159386;JAX/08C.;9310;167333;21042863,56;0,8
2021;1;1;1;2;5;02/02/2021;99159386;JAX/08C.;14961;182294;21042863,56;0,87
2021;1;1;1;2;5;03/02/2021;99159386;JAX/08C.;82282;264576;21042863,56;1,26
2021;1;1;1;2;5;04/02/2021;99159386;JAX/08C.;100281;364857;21042863,56;1,73
2021;1;1;1;2;5;05/02/2021;99159386;JAX/08C.;6099;370956;21042863,56;1,76
2021;1;1;1;2;5;06/02/2021;99159386;JAX/08C.;4809;375765;21042863,56;1,79
2021;1;1;1;2;5;07/02/2021;99159386;JAX/08C.;1443;377208;21042863,56;1,79
2021;1;1;1;2;6;08/02/2021;99159386;JAX/08C.;7837;385045;21042863,56;1,83
2021;1;1;1;2;6;09/02/2021;99159386;JAX/08C.;9029;394074;21042863,56;1,87
